snapshot,class,admitted_traffic,demand,fulfill_ratio,oracle_admitted_traffic,norm_fulfill,raw_mlu,oracle_mlu,normalized_mlu,disabled_flow,admitted_capacity_ratio,method
310,Low,5.072376251220703,8.839264869689941,0.5738459229469299,4.645256042480469,1.0919475555419922,1.0000001192092896,3.2462339401245117,0.3080493211746216,0.0,1.0000001192092896,native_hattrick
311,Low,4.452642440795898,8.490657806396484,0.5244166851043701,4.4041290283203125,1.0110154151916504,1.0000005960464478,3.0967564582824707,0.32291871309280396,0.0,1.0000005960464478,native_hattrick
312,Low,5.211187839508057,9.431000709533691,0.5525593757629395,5.160247802734375,1.0098716020584106,1.0000003576278687,3.10332989692688,0.3222346305847168,0.0,1.0000003576278687,native_hattrick
313,Low,4.5483269691467285,9.008736610412598,0.5048795342445374,4.054801940917969,1.1217137575149536,1.0,3.1395013332366943,0.3185219168663025,0.0,1.0,native_hattrick
314,Low,4.624644756317139,8.658035278320312,0.5341448187828064,4.405662536621094,1.049704670906067,1.0000003576278687,3.0982396602630615,0.3227640390396118,0.0,1.0000003576278687,native_hattrick
315,Low,4.625826358795166,8.335067749023438,0.5549836754798889,4.606193542480469,1.0042622089385986,1.000000238418579,3.0632524490356445,0.3264504671096802,0.0,1.000000238418579,native_hattrick
316,Low,4.553821086883545,8.621209144592285,0.5282114148139954,4.550785064697266,1.0006670951843262,1.0000003576278687,3.040151834487915,0.32893106341362,0.0,1.0000003576278687,native_hattrick
317,Low,4.844420433044434,8.600433349609375,0.5632762908935547,4.813331604003906,1.0064588785171509,1.0000005960464478,2.9529802799224854,0.33864113688468933,0.0,1.0000005960464478,native_hattrick
318,Low,4.500313758850098,8.306893348693848,0.5417565107345581,4.347145080566406,1.0352343320846558,1.000000238418579,2.9598190784454346,0.33785855770111084,0.0,1.000000238418579,native_hattrick
319,Low,4.710762023925781,8.48572063446045,0.5551398992538452,4.735271453857422,0.9948240518569946,1.000000238418579,2.9132702350616455,0.34325695037841797,0.0,1.000000238418579,native_hattrick
320,High,37.45340347290039,39.80423355102539,0.9409402012825012,37.45359420776367,0.9999949336051941,1.000000238418579,1.4806212186813354,0.6753923296928406,0.0,1.000000238418579,native_hattrick
321,High,37.756072998046875,39.68900680541992,0.9512979984283447,37.75617218017578,0.9999973773956299,0.9999998807907104,1.3894494771957397,0.7197093963623047,0.0,0.9999998807907104,native_hattrick
322,High,37.369606018066406,38.931270599365234,0.9598866105079651,37.36973190307617,0.9999966025352478,1.000000238418579,1.3166800737380981,0.7594861388206482,0.0,1.000000238418579,native_hattrick
323,High,36.406517028808594,38.07177734375,0.9562599658966064,36.40665054321289,0.9999963045120239,1.0,1.3359721899032593,0.7485185861587524,0.0,1.0,native_hattrick
324,High,37.956695556640625,39.40090560913086,0.9633457660675049,37.95684814453125,0.9999960064888,1.0000001192092896,1.2985976934432983,0.7700615525245667,0.0,1.0000001192092896,native_hattrick
325,High,37.18690872192383,38.61784744262695,0.9629461765289307,37.1871452331543,0.999993622303009,1.0000004768371582,1.290947675704956,0.7746251225471497,0.0,1.0000004768371582,native_hattrick
326,High,36.29554748535156,37.74797058105469,0.961523175239563,36.295833587646484,0.9999921321868896,1.000000238418579,1.2864952087402344,0.7773058414459229,0.0,1.000000238418579,native_hattrick
327,High,35.712989807128906,36.90336990356445,0.9677433371543884,35.71315383911133,0.9999954104423523,1.0000003576278687,1.2446997165679932,0.8034068942070007,0.0,1.0000003576278687,native_hattrick
328,High,35.4189567565918,36.32950210571289,0.9749364852905273,35.419105529785156,0.9999958276748657,1.0,1.1896668672561646,0.8405714631080627,0.0,1.0,native_hattrick
329,High,35.117034912109375,36.0185546875,0.9749706983566284,35.11719512939453,0.9999954104423523,1.0,1.1877840757369995,0.8419038653373718,0.0,1.0,native_hattrick
320,Medium,20.832895278930664,35.3890380859375,0.5886821746826172,21.825687408447266,0.9545126557350159,1.000000238418579,2.818125009536743,0.35484594106674194,0.0,1.000000238418579,native_hattrick
321,Medium,22.200658798217773,35.79682922363281,0.6201850771903992,23.226463317871094,0.955834686756134,1.000000238418579,2.6352031230926514,0.37947747111320496,0.0,1.000000238418579,native_hattrick
322,Medium,22.072786331176758,35.07564926147461,0.6292908787727356,22.897762298583984,0.9639713168144226,1.000000238418579,2.5406720638275146,0.39359673857688904,0.0,1.000000238418579,native_hattrick
323,Medium,22.068532943725586,34.111873626708984,0.6469457745552063,22.878978729248047,0.9645768404006958,1.0000001192092896,2.516526460647583,0.39737316966056824,0.0,1.0000001192092896,native_hattrick
324,Medium,21.080480575561523,34.983577728271484,0.6025821566581726,22.061019897460938,0.9555532932281494,1.0000001192092896,2.4828696250915527,0.4027598202228546,0.0,1.0000001192092896,native_hattrick
325,Medium,22.384641647338867,34.40300369262695,0.6506595015525818,23.464786529541016,0.9539673924446106,1.0000004768371582,2.4685347080230713,0.4050988256931305,0.0,1.0000004768371582,native_hattrick
326,Medium,21.31006622314453,33.82290267944336,0.630048394203186,22.387557983398438,0.9518709778785706,1.000000238418579,2.4673569202423096,0.4052920937538147,0.0,1.000000238418579,native_hattrick
327,Medium,21.685970306396484,33.30202865600586,0.6511906981468201,22.86373519897461,0.9484876394271851,1.0000003576278687,2.386082649230957,0.4190971255302429,0.0,1.0000003576278687,native_hattrick
328,Medium,22.203683853149414,32.395442962646484,0.6853953003883362,22.848342895507812,0.971785306930542,1.0000001192092896,2.238589286804199,0.4467099606990814,0.0,1.0000001192092896,native_hattrick
329,Medium,22.44591522216797,32.09944534301758,0.6992617845535278,22.96417999267578,0.97743159532547,1.0,2.248382091522217,0.44476425647735596,0.0,1.0,native_hattrick
320,Low,4.577726364135742,8.366225242614746,0.5471674799919128,4.470390319824219,1.024010419845581,1.000000238418579,3.095980405807495,0.3229995369911194,0.0,1.000000238418579,native_hattrick
321,Low,4.686300277709961,8.44826889038086,0.5547053813934326,4.560478210449219,1.0275896787643433,1.000000238418579,2.9402382373809814,0.34010857343673706,0.0,1.000000238418579,native_hattrick
322,Low,4.1711931228637695,7.812758922576904,0.5338950157165527,4.038047790527344,1.0329726934432983,1.000000238418579,2.7770538330078125,0.3600939214229584,0.0,1.000000238418579,native_hattrick
323,Low,4.487796783447266,8.459698677062988,0.5304913520812988,4.368274688720703,1.0273613929748535,1.0000007152557373,2.7938780784606934,0.357925683259964,0.0,1.0000007152557373,native_hattrick
324,Low,3.8142001628875732,7.590217113494873,0.5025153160095215,3.6900177001953125,1.0336536169052124,1.0000001192092896,2.7276875972747803,0.36661094427108765,0.0,1.0000001192092896,native_hattrick
325,Low,3.73777437210083,7.33115291595459,0.5098481178283691,3.5558929443359375,1.0511492490768433,1.0000004768371582,2.7072973251342773,0.36937224864959717,0.0,1.0000004768371582,native_hattrick
326,Low,4.423160076141357,7.972748756408691,0.5547848343849182,4.242115020751953,1.0426779985427856,1.000000238418579,2.7523460388183594,0.3633264899253845,0.0,1.000000238418579,native_hattrick
327,Low,4.422259330749512,7.620956897735596,0.5802761316299438,4.2376708984375,1.043558955192566,1.0000003576278687,2.648164749145508,0.377620130777359,0.0,1.0000003576278687,native_hattrick
328,Low,4.414644241333008,7.969630718231201,0.553933322429657,4.261680603027344,1.0358928442001343,1.0000001192092896,2.548031806945801,0.39245983958244324,0.0,1.0000001192092896,native_hattrick
329,Low,4.280385971069336,7.446063995361328,0.5748521685600281,4.145912170410156,1.0324352979660034,1.0000001192092896,2.4826772212982178,0.40279102325439453,0.0,1.0000001192092896,native_hattrick
330,High,35.65877151489258,36.39688491821289,0.979720413684845,35.65895462036133,0.9999948740005493,1.000000238418579,1.153735876083374,0.8667497038841248,0.0,1.000000238418579,native_hattrick
331,High,34.468204498291016,35.144840240478516,0.9807472229003906,34.46839904785156,0.9999943375587463,1.0,1.1409251689910889,0.8764816522598267,0.0,1.0,native_hattrick
332,High,34.16534423828125,34.69890213012695,0.9846231937408447,34.16552734375,0.9999946355819702,0.9999998807907104,1.1111195087432861,0.8999930620193481,0.0,0.9999998807907104,native_hattrick
333,High,33.88749313354492,34.23550033569336,0.9898349046707153,33.88767623901367,0.9999945759773254,0.9999998807907104,1.0724622011184692,0.9324336647987366,0.0,0.9999998807907104,native_hattrick
334,High,33.63978958129883,34.038516998291016,0.988286018371582,33.63997268676758,0.9999945759773254,1.0000001192092896,1.083031177520752,0.923334538936615,0.0,1.0000001192092896,native_hattrick
335,High,32.96747589111328,33.330928802490234,0.9890956282615662,32.96765899658203,0.9999944567680359,1.000000238418579,1.0756806135177612,0.9296441674232483,0.0,1.000000238418579,native_hattrick
336,High,32.74150848388672,32.85928726196289,0.9964156746864319,32.741676330566406,0.9999948740005493,1.000000238418579,1.0245028734207153,0.9760833978652954,0.0,1.000000238418579,native_hattrick
337,High,32.29005432128906,32.37104797363281,0.9974979758262634,32.29023742675781,0.9999943375587463,1.000000238418579,1.0168355703353882,0.9834433794021606,0.0,1.000000238418579,native_hattrick
338,High,32.736331939697266,32.956172943115234,0.9933292865753174,32.736534118652344,0.9999938011169434,1.0,1.0457580089569092,0.956244170665741,0.0,1.0,native_hattrick
