snapshot,class,admitted_traffic,demand,fulfill_ratio,oracle_admitted_traffic,norm_fulfill,raw_mlu,oracle_mlu,normalized_mlu,disabled_flow,admitted_capacity_ratio
456,Medium,27.705564498901367,54.493499755859375,0.5084196329116821,30.479053497314453,0.9090034365653992,1.0000004768371582,4.682440280914307,0.2135639637708664,0.0,1.0000004768371582
457,Medium,28.024568557739258,56.50139617919922,0.495997816324234,31.230609893798828,0.8973429799079895,1.000000238418579,4.321086406707764,0.23142333328723907,0.0,1.000000238418579
458,Medium,28.158432006835938,57.492794036865234,0.4897732436656952,31.002243041992188,0.9082707762718201,1.000000238418579,4.5749335289001465,0.21858246624469757,0.0,1.000000238418579
459,Medium,28.730684280395508,58.52759552001953,0.4908912479877472,32.133026123046875,0.894116997718811,1.0000003576278687,4.8188910484313965,0.20751670002937317,0.0,1.0000003576278687
440,Low,4.444933891296387,7.231461524963379,0.6146660447120667,4.389732360839844,1.0125751495361328,1.0000003576278687,2.448800563812256,0.40836334228515625,0.0,1.0000003576278687
441,Low,4.782381534576416,6.986618518829346,0.6845058798789978,4.846160888671875,0.9868391752243042,1.000000238418579,2.5955097675323486,0.3852808475494385,0.0,1.000000238418579
442,Low,4.978016376495361,7.349735260009766,0.6773055195808411,4.8721466064453125,1.021729588508606,1.0000001192092896,3.005807876586914,0.3326893150806427,0.0,1.0000001192092896
443,Low,5.337518215179443,8.128368377685547,0.656653106212616,5.408580780029297,0.9868611693382263,1.0000001192092896,3.309211015701294,0.30218687653541565,0.0,1.0000001192092896
444,Low,4.827970504760742,7.652279376983643,0.6309192776679993,4.883014678955078,0.9887273907661438,1.000000238418579,3.3022725582122803,0.3028218448162079,0.0,1.000000238418579
445,Low,4.621786117553711,7.880474090576172,0.5864858031272888,4.717109680175781,0.9797919392585754,1.0000003576278687,3.6615874767303467,0.2731056809425354,0.0,1.0000003576278687
446,Low,5.296815395355225,9.017853736877441,0.5873698592185974,5.26220703125,1.0065767765045166,1.0000005960464478,3.461871862411499,0.2888612449169159,0.0,1.0000005960464478
447,Low,4.97995662689209,8.94107723236084,0.5569750070571899,4.856040954589844,1.0255178213119507,1.0,3.73944091796875,0.2674196660518646,0.0,1.0
448,Low,5.253848075866699,9.870681762695312,0.5322679877281189,5.16497802734375,1.0172063112258911,1.000000238418579,3.7802724838256836,0.2645312547683716,0.0,1.000000238418579
449,Low,4.988865375518799,9.923047065734863,0.5027554035186768,5.1681060791015625,0.9653179049491882,1.0000004768371582,3.8830220699310303,0.2575314939022064,0.0,1.0000004768371582
450,Low,5.446920871734619,10.689220428466797,0.509571373462677,5.602684020996094,0.972198486328125,1.000000238418579,4.209193706512451,0.2375752478837967,0.0,1.000000238418579
451,Low,5.745741367340088,11.823734283447266,0.4859498143196106,4.909332275390625,1.1703712940216064,1.000000238418579,4.790958404541016,0.20872655510902405,0.0,1.000000238418579
452,Low,6.0629072189331055,12.052978515625,0.5030214786529541,5.172607421875,1.1721181869506836,1.000000238418579,5.30308723449707,0.18856945633888245,0.0,1.000000238418579
453,Low,6.539206027984619,12.81307315826416,0.510354220867157,5.673393249511719,1.1526093482971191,1.0000007152557373,4.968624591827393,0.20126308500766754,0.0,1.0000007152557373
454,Low,6.132101535797119,11.914323806762695,0.5146831274032593,5.395729064941406,1.1364731788635254,1.000000238418579,5.033122539520264,0.19868385791778564,0.0,1.000000238418579
455,Low,6.478277206420898,12.404804229736328,0.5222393870353699,5.6802520751953125,1.1404911279678345,1.000000238418579,5.187154293060303,0.19278398156166077,0.0,1.000000238418579
456,Low,5.496090888977051,12.08530330657959,0.45477476716041565,4.501518249511719,1.2209415435791016,1.0000004768371582,5.070983409881592,0.19720050692558289,0.0,1.0000004768371582
457,Low,5.687319755554199,13.721076011657715,0.41449517011642456,4.210472106933594,1.3507558107376099,1.000000238418579,4.809861183166504,0.20790626108646393,0.0,1.000000238418579
458,Low,5.9813127517700195,13.61931037902832,0.43917882442474365,4.49859619140625,1.3295954465866089,1.000000238418579,5.073232173919678,0.197113037109375,0.0,1.000000238418579
459,Low,5.915400981903076,12.780936241149902,0.4628300070762634,4.230316162109375,1.3983354568481445,1.0000003576278687,5.370874404907227,0.18618948757648468,0.0,1.0000003576278687
460,High,60.247703552246094,65.79720306396484,0.9156575202941895,60.543827056884766,0.995108962059021,1.000000238418579,2.5629115104675293,0.3901813328266144,0.0,1.000000238418579
461,High,60.117183685302734,65.16857147216797,0.9224873781204224,60.18305206298828,0.9989055395126343,1.000000238418579,2.7350330352783203,0.36562639474868774,0.0,1.000000238418579
462,High,60.00652313232422,65.53604888916016,0.9156261682510376,60.17683410644531,0.9971698522567749,1.000000238418579,2.4626641273498535,0.40606439113616943,0.0,1.000000238418579
463,High,60.444175720214844,67.10051727294922,0.9008004665374756,60.57726287841797,0.9978030323982239,1.000000238418579,2.629364252090454,0.38032016158103943,0.0,1.000000238418579
