snapshot,edge_id,source,target,edge,capacity,oracle_high_load,hattrick_high_load,oracle_medium_load,hattrick_medium_load,high_excess,high_util_excess,medium_deficit,medium_util_deficit
455,27,6,4,6→4,10.0,2.9891233365096923,4.166319847106934,3.5002104260447595,1.2844899892807007,1.1771965105972413,0.11771965105972412,2.215720436764059,0.22157204367640587
455,28,6,5,6→5,10.0,1.0659201084563392,0.900397539138794,0.5530385103947992,0.5933088064193726,-0.16552256931754528,-0.01655225693175453,-0.04027029602457333,-0.004027029602457333
455,29,6,13,6→13,0.1550000011920929,0.1225331221738486,0.14390648901462555,0.03246787739604429,0.011053302325308323,0.021373366840776953,0.1378926882348133,0.021414575070735964,0.13815854778089123
455,30,6,21,6→21,10.0,6.816245677560119,4.7545576095581055,2.615857222757768,1.721998929977417,-2.061688068002013,-0.2061688068002013,0.8938582927803509,0.0893858292780351
455,31,7,4,7→4,2.4000000953674316,2.400001049041748,2.394651412963867,0.0,0.005284068174660206,-0.005349636077880859,-0.002229014943877262,-0.005284068174660206,-0.0022016949852875873
455,32,7,12,7→12,2.4000000953674316,2.400001049041748,2.393576145172119,0.0,0.006302571389824152,-0.006424903869628906,-0.002677043172635906,-0.006302571389824152,-0.0026260713080760315
455,33,8,9,8→9,2.4000000953674316,2.400001049041748,2.399946689605713,0.0,5.3403768106363714e-05,-5.435943603515625e-05,-2.2649764114627674e-05,-5.3403768106363714e-05,-2.2251569160120297e-05
455,34,8,19,8→19,2.4000000953674316,0.9321000701747835,1.9734876155853271,0.0029075501952320337,0.0004738805000670254,1.0413875454105437,0.4339114600123009,0.0024336696951650083,0.0010140289993581947
455,35,9,0,9→0,10.0,5.6005856734410315,7.619914531707764,4.398534562943809,1.10524320602417,2.019328858266732,0.2019328858266732,3.2932913569196387,0.32932913569196387
455,36,9,8,9→8,2.4000000953674316,2.400001049041748,2.3999977111816406,0.0,2.384185791015625e-06,-3.337860107421875e-06,-1.3907749894946817e-06,-2.384185791015625e-06,-9.934107067819156e-07
455,37,9,20,9→20,2.4000000953674316,2.145198015750708,0.17539089918136597,0.2436407662245017,2.147200345993042,-1.969807116569342,-0.8207529326234345,-1.9035595797685403,-0.7931497933866173
455,38,10,4,10→4,2.4000000953674316,0.03230977265047841,0.04648415371775627,0.05460900049365591,0.051567547023296356,0.014174381067277864,0.005905991876682745,0.0030414534703595564,0.0012672722289596078
455,39,10,21,10→21,2.4000000953674316,1.8361904457774472,0.05128295719623566,0.47251808363580494,0.0684438943862915,-1.7849074885812115,-0.743711424023068,0.40407418924951344,0.16836423883043683
455,40,11,12,11→12,0.1550000011920929,0.13427317138484796,0.14191658794879913,0.020727828185044928,0.01305530034005642,0.0076434165639511775,0.04931236454945973,0.007672527844988508,0.04950017926438514
455,41,11,14,11→14,0.1550000011920929,0.15394064971405896,0.1463683694601059,0.0010603498558339197,0.008629175834357738,-0.007572280253953068,-0.048853420617517754,-0.007568825978523819,-0.048831134969758515
455,42,12,2,12→2,10.0,1.1349482367950259,2.7098450660705566,0.7199007125927892,0.6312205791473389,1.5748968292755308,0.15748968292755308,0.08868013344545034,0.008868013344545034
455,43,12,4,12→4,10.0,5.7350804180671275,4.749997138977051,3.1248059157587704,1.3646847009658813,-0.9850832790900768,-0.09850832790900768,1.760121214792889,0.1760121214792889
455,44,12,5,12→5,10.0,2.250199819082127,2.9802238941192627,2.4384005529573187,2.3098957538604736,0.7300240750371358,0.07300240750371359,0.1285047990968451,0.01285047990968451
455,45,12,7,12→7,2.4000000953674316,2.400001049041748,2.038613796234131,0.0,0.35479509830474854,-0.3613872528076172,-0.15057801601974105,-0.35479509830474854,-0.1478312850860244
455,46,12,11,12→11,0.1550000011920929,0.15500099956989288,0.1550000011920929,0.0,0.0,-9.98377799987793e-07,-6.44114704715708e-06,0.0,0.0
455,47,13,1,13→1,0.1550000011920929,0.01863086601292707,0.07235121726989746,0.07022120372948848,0.06061592698097229,0.05372035125697039,0.3465829086697507,0.00960527674851619,0.06196952693317907
455,48,13,6,13→6,0.1550000011920929,0.0959904700541756,0.042347971349954605,0.03153781434866687,0.04017043113708496,-0.053642498704221,-0.34608063413974666,-0.00863261678841809,-0.05569430143242135
455,49,14,1,14→1,2.4000000953674316,1.7610560081757285,0.5682913064956665,0.4088174326952867,0.4865878224372864,-1.192764701680062,-0.4969852726182721,-0.07777038974199968,-0.032404327771534236
455,50,14,4,14→4,10.0,2.681637865728135,2.3786449432373047,3.140318531583034,1.893028736114502,-0.3029929224908301,-0.03029929224908301,1.2472897954685322,0.12472897954685322
455,51,14,11,14→11,0.1550000011920929,0.15500099956989288,0.1550000160932541,0.0,0.0,-9.834766387939453e-07,-6.345010524065183e-06,0.0,0.0
455,52,14,21,14→21,10.0,2.449592914806999,3.5809884071350098,0.6369132866493601,2.1854023933410645,1.1313954923280107,0.11313954923280108,-1.5484891066917044,-0.15484891066917045
455,53,15,0,15→0,2.4000000953674316,1.6155876033008099,1.544137954711914,0.7844134457409382,0.8013348579406738,-0.0714496485888958,-0.02977068572905915,-0.01692141219973564,-0.007050588136391317
455,54,15,21,15→21,2.4000000953674316,1.221683028554338,1.3339611291885376,1.17831802048741,1.038833737373352,0.11227810063419952,0.04678254007194534,0.13948428311405792,0.05811844898810446
455,55,16,3,16→3,2.4000000953674316,0.37708147648663726,0.38784581422805786,0.10457309087360045,0.7758344411849976,0.010764337741420604,0.004485140547368446,-0.6712613503113971,-0.2796922181824453
455,56,16,18,16→18,10.0,1.382070900996041,0.6556327939033508,1.2112529264269085,1.7586781978607178,-0.7264381070926902,-0.07264381070926902,-0.5474252714338093,-0.054742527143380924
455,57,17,5,17→5,2.4000000953674316,0.6961550609557889,0.2676456868648529,0.5963229950866662,0.1917104721069336,-0.42850937409093603,-0.1785455654431267,0.4046125229797326,0.16858854454244837
455,58,17,21,17→21,2.4000000953674316,0.8544669445034287,0.8363259434700012,0.5820353979688662,0.7835947871208191,-0.01814100103342753,-0.007558750130237059,-0.20155938915195293,-0.08398307547612613
455,59,18,4,18→4,10.0,1.4942744889922324,2.034491777420044,1.5917015868380986,0.857852578163147,0.5402172884278116,0.054021728842781155,0.7338490086749516,0.07338490086749516
455,60,18,16,18→16,10.0,0.9658193159557413,1.143587589263916,0.590640960377641,1.2651692628860474,0.17776827330817468,0.01777682733081747,-0.6745283025084063,-0.06745283025084063
455,61,18,21,18→21,10.0,2.8425834841036703,2.1028857231140137,1.7259233736058377,1.4581654071807861,-0.7396977609896567,-0.07396977609896567,0.26775796642505156,0.026775796642505158
455,62,19,0,19→0,2.4000000953674316,2.400001049041748,2.3998758792877197,0.0,0.0001241989666596055,-0.0001251697540283203,-5.215406210605056e-05,-0.0001241989666596055,-5.174956738515924e-05
455,63,19,8,19→8,2.4000000953674316,0.3944078221903453,1.5623828172683716,0.010636258870363235,0.0037639285437762737,1.1679749950780263,0.4866562286111965,0.006872330326586962,0.0028634708556271255
455,64,20,3,20→3,2.4000000953674316,2.167502258016526,0.19430601596832275,0.23249879102522183,2.1905953884124756,-1.9731962420482034,-0.8221650681835135,-1.9580965973872537,-0.815873549824787
455,65,20,9,20→9,2.4000000953674316,1.181295413065527,0.16055068373680115,0.12983514973893762,1.679353952407837,-1.020744729328726,-0.42531028698665674,-1.5495188026688993,-0.6456328087902319
455,66,21,6,21→6,10.0,2.863510852558278,1.8970178365707397,4.435346749891238,1.6584742069244385,-0.9664930159875382,-0.09664930159875382,2.7768725429667995,0.27768725429667995
455,67,21,10,21→10,2.4000000953674316,0.004580011613370516,0.005902913864701986,0.021103512670379132,0.02538852021098137,0.0013229022513314703,0.000551209249485025,-0.004285007540602237,-0.0017854197376380593
455,68,21,14,21→14,10.0,5.165149182507321,3.9104394912719727,1.3529608933549753,3.3128857612609863,-1.2547096912353481,-0.1254709691235348,-1.959924867906011,-0.1959924867906011
